# Residuals   
# Time        	p_rgh         
1.076         	1.590930e-04
1.077         	1.588530e-04
1.078         	1.586130e-04
1.079         	1.583730e-04
1.08          	1.581340e-04
1.081         	1.578960e-04
1.082         	1.576580e-04
1.083         	1.574210e-04
1.084         	1.571850e-04
1.085         	1.569500e-04
1.086         	1.567160e-04
1.087         	1.564830e-04
1.088         	1.562500e-04
1.089         	1.560180e-04
1.09          	1.557880e-04
1.091         	1.555580e-04
1.092         	1.553300e-04
1.093         	1.551030e-04
1.094         	1.548760e-04
1.095         	1.546550e-04
1.096         	1.544350e-04
1.097         	1.542160e-04
1.098         	1.539970e-04
1.099         	1.537790e-04
1.1           	1.535620e-04
1.101         	1.533440e-04
1.102         	1.531280e-04
1.103         	1.529120e-04
1.104         	1.526960e-04
1.105         	1.524800e-04
1.106         	1.522650e-04
1.107         	1.520510e-04
1.108         	1.518370e-04
1.109         	1.516230e-04
1.11          	1.514090e-04
1.111         	1.511960e-04
1.112         	1.509840e-04
1.113         	1.507720e-04
1.114         	1.505600e-04
1.115         	1.503490e-04
1.116         	1.501380e-04
1.117         	1.499270e-04
1.118         	1.497170e-04
1.119         	1.495070e-04
1.12          	1.492970e-04
1.121         	1.490880e-04
1.122         	1.488790e-04
1.123         	1.486710e-04
1.124         	1.484620e-04
1.125         	1.482550e-04
1.126         	1.480470e-04
1.127         	1.478400e-04
1.128         	1.476340e-04
1.129         	1.474280e-04
1.13          	1.472220e-04
1.131         	1.470160e-04
1.132         	1.468110e-04
1.133         	1.466060e-04
1.134         	1.464010e-04
1.135         	1.461970e-04
1.136         	1.459930e-04
1.137         	1.457900e-04
1.138         	1.455870e-04
1.139         	1.453840e-04
1.14          	1.451810e-04
1.141         	1.449790e-04
1.142         	1.447780e-04
1.143         	1.445770e-04
1.144         	1.443760e-04
1.145         	1.441750e-04
1.146         	1.439750e-04
1.147         	1.437750e-04
1.148         	1.435760e-04
1.149         	1.433770e-04
1.15          	1.431780e-04
1.151         	1.429800e-04
1.152         	1.427810e-04
1.153         	1.425830e-04
1.154         	1.423850e-04
1.155         	1.421870e-04
1.156         	1.419900e-04
1.157         	1.417940e-04
1.158         	1.415970e-04
1.159         	1.414010e-04
1.16          	1.412060e-04
1.161         	1.410100e-04
1.162         	1.408150e-04
1.163         	1.406210e-04
1.164         	1.404260e-04
1.165         	1.402320e-04
1.166         	1.400380e-04
1.167         	1.398450e-04
1.168         	1.396510e-04
1.169         	1.394580e-04
1.17          	1.392630e-04
1.171         	1.390710e-04
1.172         	1.388790e-04
1.173         	1.386870e-04
1.174         	1.384960e-04
1.175         	1.383040e-04
1.176         	1.381140e-04
1.177         	1.379230e-04
1.178         	1.377320e-04
1.179         	1.375420e-04
1.18          	1.373520e-04
1.181         	1.371630e-04
1.182         	1.369730e-04
1.183         	1.367840e-04
1.184         	1.365960e-04
1.185         	1.364070e-04
1.186         	1.362190e-04
1.187         	1.360310e-04
1.188         	1.358440e-04
1.189         	1.356570e-04
1.19          	1.354700e-04
1.191         	1.352830e-04
1.192         	1.350970e-04
1.193         	1.349110e-04
1.194         	1.347250e-04
1.195         	1.345400e-04
1.196         	1.343550e-04
1.197         	1.341700e-04
1.198         	1.339860e-04
1.199         	1.338020e-04
1.2           	1.336180e-04
1.201         	1.334340e-04
1.202         	1.332510e-04
1.203         	1.330690e-04
1.204         	1.328860e-04
1.205         	1.327040e-04
1.206         	1.325220e-04
1.207         	1.323410e-04
1.208         	1.321600e-04
1.209         	1.319790e-04
1.21          	1.317980e-04
1.211         	1.316170e-04
1.212         	1.314380e-04
1.213         	1.312580e-04
1.214         	1.310800e-04
1.215         	1.309020e-04
1.216         	1.307240e-04
1.217         	1.305470e-04
1.218         	1.303710e-04
1.219         	1.301950e-04
1.22          	1.300200e-04
1.221         	1.298460e-04
1.222         	1.296720e-04
1.223         	1.294990e-04
1.224         	1.293260e-04
1.225         	1.291550e-04
1.226         	1.289830e-04
1.227         	1.288130e-04
1.228         	1.286430e-04
1.229         	1.284740e-04
1.23          	1.283060e-04
1.231         	1.281400e-04
1.232         	1.279800e-04
1.233         	1.278210e-04
1.234         	1.276570e-04
1.235         	1.274930e-04
1.236         	1.273310e-04
1.237         	1.271680e-04
1.238         	1.270060e-04
1.239         	1.268440e-04
1.24          	1.266820e-04
1.241         	1.265210e-04
1.242         	1.263610e-04
1.243         	1.262010e-04
1.244         	1.260420e-04
1.245         	1.258830e-04
1.246         	1.257240e-04
1.247         	1.255660e-04
1.248         	1.254070e-04
1.249         	1.252490e-04
1.25          	1.250920e-04
1.251         	1.249340e-04
1.252         	1.247780e-04
1.253         	1.246210e-04
1.254         	1.244650e-04
1.255         	1.243090e-04
1.256         	1.241540e-04
1.257         	1.239980e-04
1.258         	1.238430e-04
1.259         	1.236890e-04
1.26          	1.235340e-04
1.261         	1.233800e-04
1.262         	1.232290e-04
1.263         	1.230730e-04
1.264         	1.229190e-04
1.265         	1.227650e-04
1.266         	1.226120e-04
1.267         	1.224590e-04
1.268         	1.223060e-04
1.269         	1.221540e-04
1.27          	1.220020e-04
1.271         	1.218490e-04
1.272         	1.216970e-04
1.273         	1.215460e-04
1.274         	1.213940e-04
1.275         	1.212430e-04
1.276         	1.210920e-04
1.277         	1.209410e-04
1.278         	1.207910e-04
1.279         	1.206400e-04
1.28          	1.204900e-04
1.281         	1.203400e-04
1.282         	1.201900e-04
1.283         	1.200410e-04
1.284         	1.198910e-04
1.285         	1.197420e-04
1.286         	1.195930e-04
1.287         	1.194450e-04
1.288         	1.192960e-04
1.289         	1.191480e-04
1.29          	1.190000e-04
1.291         	1.188520e-04
1.292         	1.187050e-04
1.293         	1.185580e-04
1.294         	1.184100e-04
1.295         	1.182630e-04
1.296         	1.181160e-04
1.297         	1.179700e-04
1.298         	1.178230e-04
1.299         	1.176770e-04
1.3           	1.175310e-04
1.301         	1.173860e-04
1.302         	1.172410e-04
1.303         	1.170970e-04
1.304         	1.169520e-04
1.305         	1.168080e-04
1.306         	1.166640e-04
1.307         	1.165200e-04
1.308         	1.163770e-04
1.309         	1.162330e-04
1.31          	1.160900e-04
1.311         	1.159470e-04
1.312         	1.158040e-04
1.313         	1.156610e-04
1.314         	1.155180e-04
1.315         	1.153750e-04
1.316         	1.152330e-04
1.317         	1.150910e-04
1.318         	1.149490e-04
1.319         	1.148070e-04
1.32          	1.146660e-04
1.321         	1.145250e-04
1.322         	1.143830e-04
1.323         	1.142430e-04
1.324         	1.141020e-04
1.325         	1.139610e-04
1.326         	1.138210e-04
1.327         	1.136810e-04
1.328         	1.135410e-04
1.329         	1.134010e-04
1.33          	1.132620e-04
1.331         	1.131220e-04
1.332         	1.129830e-04
1.333         	1.128440e-04
1.334         	1.127040e-04
1.335         	1.125650e-04
1.336         	1.124270e-04
1.337         	1.122880e-04
1.338         	1.121490e-04
1.339         	1.120110e-04
1.34          	1.118730e-04
1.341         	1.117350e-04
1.342         	1.115970e-04
1.343         	1.114600e-04
1.344         	1.113230e-04
1.345         	1.111860e-04
1.346         	1.110500e-04
1.347         	1.109140e-04
1.348         	1.107780e-04
1.349         	1.106420e-04
1.35          	1.105070e-04
1.351         	1.103720e-04
1.352         	1.102370e-04
1.353         	1.101020e-04
1.354         	1.099680e-04
1.355         	1.098330e-04
1.356         	1.096990e-04
1.357         	1.095660e-04
1.358         	1.094320e-04
1.359         	1.093000e-04
1.36          	1.091670e-04
1.361         	1.090350e-04
1.362         	1.089030e-04
1.363         	1.087710e-04
1.364         	1.086400e-04
1.365         	1.085090e-04
1.366         	1.083780e-04
1.367         	1.082480e-04
1.368         	1.081180e-04
1.369         	1.079890e-04
1.37          	1.078600e-04
1.371         	1.077310e-04
1.372         	1.076030e-04
1.373         	1.074750e-04
1.374         	1.073480e-04
1.375         	1.072210e-04
1.376         	1.070950e-04
1.377         	1.069690e-04
1.378         	1.068440e-04
1.379         	1.067190e-04
1.38          	1.065940e-04
1.381         	1.064690e-04
1.382         	1.063440e-04
1.383         	1.062200e-04
1.384         	1.060960e-04
1.385         	1.059710e-04
1.386         	1.058480e-04
1.387         	1.057240e-04
1.388         	1.056010e-04
1.389         	1.054770e-04
1.39          	1.053540e-04
1.391         	1.052310e-04
1.392         	1.051080e-04
1.393         	1.049860e-04
1.394         	1.048630e-04
1.395         	1.047410e-04
1.396         	1.046190e-04
1.397         	1.044970e-04
1.398         	1.043750e-04
1.399         	1.042540e-04
1.4           	1.041320e-04
1.401         	1.040110e-04
1.402         	1.038890e-04
1.403         	1.037680e-04
1.404         	1.036480e-04
1.405         	1.035270e-04
1.406         	1.034060e-04
1.407         	1.032860e-04
1.408         	1.031660e-04
1.409         	1.030460e-04
1.41          	1.029260e-04
1.411         	1.028060e-04
1.412         	1.026870e-04
1.413         	1.025670e-04
1.414         	1.024480e-04
1.415         	1.023290e-04
1.416         	1.022100e-04
1.417         	1.020910e-04
1.418         	1.019720e-04
1.419         	1.018530e-04
1.42          	1.017350e-04
1.421         	1.016170e-04
1.422         	1.014990e-04
1.423         	1.013810e-04
1.424         	1.012630e-04
1.425         	1.011460e-04
1.426         	1.010280e-04
1.427         	1.009110e-04
1.428         	1.007940e-04
1.429         	1.006770e-04
1.43          	1.005600e-04
1.431         	1.004430e-04
1.432         	1.003250e-04
1.433         	1.002080e-04
1.434         	1.000920e-04
1.435         	9.997680e-05
1.436         	9.986120e-05
1.437         	9.974610e-05
1.438         	9.963130e-05
1.439         	9.951660e-05
1.44          	9.940210e-05
1.441         	9.928770e-05
1.442         	9.917350e-05
1.443         	9.905930e-05
1.444         	9.894540e-05
1.445         	9.883180e-05
1.446         	9.871840e-05
1.447         	9.860510e-05
1.448         	9.849210e-05
1.449         	9.837920e-05
1.45          	9.826640e-05
1.451         	9.815390e-05
1.452         	9.805030e-05
1.453         	9.793840e-05
1.454         	9.782590e-05
1.455         	9.771390e-05
1.456         	9.760200e-05
1.457         	9.749030e-05
1.458         	9.737870e-05
1.459         	9.726740e-05
1.46          	9.715640e-05
1.461         	9.704550e-05
1.462         	9.693480e-05
1.463         	9.682420e-05
1.464         	9.671370e-05
1.465         	9.660340e-05
1.466         	9.649320e-05
1.467         	9.638310e-05
1.468         	9.627320e-05
1.469         	9.616340e-05
1.47          	9.605370e-05
1.471         	9.594420e-05
1.472         	9.583480e-05
1.473         	9.572750e-05
1.474         	9.561910e-05
1.475         	9.551130e-05
1.476         	9.540350e-05
1.477         	9.529570e-05
1.478         	9.518800e-05
1.479         	9.508040e-05
1.48          	9.497290e-05
1.481         	9.486550e-05
1.482         	9.475830e-05
1.483         	9.465180e-05
1.484         	9.454560e-05
1.485         	9.444000e-05
1.486         	9.433540e-05
1.487         	9.423090e-05
1.488         	9.412660e-05
1.489         	9.402310e-05
1.49          	9.392000e-05
1.491         	9.381720e-05
1.492         	9.371440e-05
1.493         	9.361170e-05
1.494         	9.350920e-05
1.495         	9.340680e-05
1.496         	9.330450e-05
1.497         	9.320250e-05
1.498         	9.310060e-05
1.499         	9.299910e-05
1.5           	9.289780e-05
1.501         	9.279660e-05
1.502         	9.269560e-05
1.503         	9.259470e-05
1.504         	9.249390e-05
1.505         	9.239330e-05
1.506         	9.229290e-05
1.507         	9.219270e-05
1.508         	9.209290e-05
1.509         	9.199370e-05
1.51          	9.189480e-05
1.511         	9.179600e-05
1.512         	9.169770e-05
1.513         	9.159980e-05
1.514         	9.150210e-05
1.515         	9.140520e-05
1.516         	9.130870e-05
1.517         	9.121230e-05
1.518         	9.111620e-05
1.519         	9.102030e-05
1.52          	9.092480e-05
1.521         	9.082950e-05
1.522         	9.073450e-05
1.523         	9.063970e-05
1.524         	9.054530e-05
1.525         	9.045100e-05
1.526         	9.035700e-05
1.527         	9.026320e-05
1.528         	9.016960e-05
1.529         	9.007660e-05
1.53          	8.998400e-05
1.531         	8.989160e-05
1.532         	8.979920e-05
1.533         	8.970700e-05
1.534         	8.961490e-05
1.535         	8.952300e-05
1.536         	8.943110e-05
1.537         	8.933940e-05
1.538         	8.924780e-05
1.539         	8.915640e-05
1.54          	8.906520e-05
1.541         	8.897400e-05
1.542         	8.888300e-05
1.543         	8.879210e-05
1.544         	8.870130e-05
1.545         	8.861060e-05
1.546         	8.851990e-05
1.547         	8.842930e-05
1.548         	8.833880e-05
1.549         	8.824850e-05
1.55          	8.815830e-05
1.551         	8.806810e-05
1.552         	8.797810e-05
1.553         	8.788820e-05
1.554         	8.779840e-05
1.555         	8.770910e-05
1.556         	8.762000e-05
1.557         	8.753070e-05
1.558         	8.744150e-05
1.559         	8.735240e-05
1.56          	8.726340e-05
1.561         	8.717450e-05
1.562         	8.708570e-05
1.563         	8.699690e-05
1.564         	8.690820e-05
1.565         	8.681960e-05
1.566         	8.673130e-05
1.567         	8.664310e-05
1.568         	8.655490e-05
1.569         	8.646690e-05
1.57          	8.637900e-05
1.571         	8.629120e-05
1.572         	8.620350e-05
1.573         	8.611590e-05
1.574         	8.602830e-05
1.575         	8.594080e-05
1.576         	8.585350e-05
1.577         	8.576630e-05
1.578         	8.567920e-05
1.579         	8.559220e-05
1.58          	8.550520e-05
1.581         	8.541840e-05
1.582         	8.533160e-05
1.583         	8.524490e-05
1.584         	8.515830e-05
1.585         	8.507120e-05
1.586         	8.498420e-05
1.587         	8.489770e-05
1.588         	8.481130e-05
1.589         	8.472530e-05
1.59          	8.463930e-05
1.591         	8.455330e-05
1.592         	8.446750e-05
1.593         	8.438170e-05
1.594         	8.429620e-05
1.595         	8.421070e-05
1.596         	8.412530e-05
1.597         	8.404000e-05
1.598         	8.395480e-05
1.599         	8.386970e-05
1.6           	8.378470e-05
1.601         	8.369990e-05
1.602         	8.361520e-05
1.603         	8.353060e-05
1.604         	8.344620e-05
1.605         	8.336180e-05
1.606         	8.327750e-05
1.607         	8.319340e-05
1.608         	8.310940e-05
